category,indicator,indicator_friendly,type_data,latitude,longitude,region_id,country_id,name,year,value
Population,urban_population_cities,Urban population – Cities,1000,22.787535,86.197519,689,IN,Jamshedpur,2010,1320
Population,urban_population_cities,Urban population – Cities,1000,22.787535,86.197519,689,IN,Jamshedpur,2020,1672
Population,urban_population_cities,Urban population – Cities,1000,23.370006,85.330026,689,IN,Ranchi,2000,844
Population,urban_population_cities,Urban population – Cities,1000,23.370006,85.330026,689,IN,Ranchi,2010,1107
Population,urban_population_cities,Urban population – Cities,1000,23.370006,85.330026,689,IN,Ranchi,2020,1465
Population,urban_population_cities,Urban population – Cities,1000,21.234995,81.635006,689,IN,Raipur,2000,680
Population,urban_population_cities,Urban population – Cities,1000,21.234995,81.635006,689,IN,Raipur,2010,1088
Population,urban_population_cities,Urban population – Cities,1000,21.234995,81.635006,689,IN,Raipur,2020,1621
Population,urban_population_cities,Urban population – Cities,1000,23.175057,79.955057,689,IN,Jabalpur,2000,1100
Population,urban_population_cities,Urban population – Cities,1000,23.175057,79.955057,689,IN,Jabalpur,2010,1257
Population,urban_population_cities,Urban population – Cities,1000,23.175057,79.955057,689,IN,Jabalpur,2020,1532
Population,urban_population_cities,Urban population – Cities,1000,22.715059,75.865023,689,IN,Indore,2000,1597
Population,urban_population_cities,Urban population – Cities,1000,22.715059,75.865023,689,IN,Indore,2010,2127
Population,urban_population_cities,Urban population – Cities,1000,22.715059,75.865023,689,IN,Indore,2020,2820
Population,urban_population_cities,Urban population – Cities,1000,11.669997,78.180075,689,IN,Salem,2000,736
Population,urban_population_cities,Urban population – Cities,1000,11.669997,78.180075,689,IN,Salem,2010,907
Population,urban_population_cities,Urban population – Cities,1000,11.669997,78.180075,689,IN,Salem,2020,1160
Population,urban_population_cities,Urban population – Cities,1000,24.770412,84.380007,689,IN,Aurangabad,2000,868
Population,urban_population_cities,Urban population – Cities,1000,24.770412,84.380007,689,IN,Aurangabad,2010,1167
Population,urban_population_cities,Urban population – Cities,1000,24.770412,84.380007,689,IN,Aurangabad,2020,1562
Population,urban_population_cities,Urban population – Cities,1000,17.670406,75.900008,689,IN,Sholapur,2000,853
Population,urban_population_cities,Urban population – Cities,1000,17.670406,75.900008,689,IN,Sholapur,2010,946
Population,urban_population_cities,Urban population – Cities,1000,17.670406,75.900008,689,IN,Sholapur,2020,1129
Population,urban_population_cities,Urban population – Cities,1000,28.669993,77.230004,689,IN,Delhi,2000,15732
Population,urban_population_cities,Urban population – Cities,1000,28.669993,77.230004,689,IN,Delhi,2010,21935
Population,urban_population_cities,Urban population – Cities,1000,28.669993,77.230004,689,IN,Delhi,2020,29274
Population,urban_population_cities,Urban population – Cities,1000,17.399983,78.479954,689,IN,Hyderabad,2000,5445
Population,urban_population_cities,Urban population – Cities,1000,17.399983,78.479954,689,IN,Hyderabad,2010,7578
Population,urban_population_cities,Urban population – Cities,1000,17.399983,78.479954,689,IN,Hyderabad,2020,10275
Population,urban_population_cities,Urban population – Cities,1000,18.530018,73.850004,689,IN,Pune,2000,3655
Population,urban_population_cities,Urban population – Cities,1000,18.530018,73.850004,689,IN,Pune,2010,4951
Population,urban_population_cities,Urban population – Cities,1000,18.530018,73.850004,689,IN,Pune,2020,6582
Population,urban_population_cities,Urban population – Cities,1000,21.16996,79.089994,689,IN,Nagpur,2000,2089
Population,urban_population_cities,Urban population – Cities,1000,21.16996,79.089994,689,IN,Nagpur,2010,2471
Population,urban_population_cities,Urban population – Cities,1000,21.16996,79.089994,689,IN,Nagpur,2020,3059
Population,urban_population_cities,Urban population – Cities,1000,11.080421,77.329998,689,IN,Tiruppur,2000,523
Population,urban_population_cities,Urban population – Cities,1000,11.080421,77.329998,689,IN,Tiruppur,2010,927
Population,urban_population_cities,Urban population – Cities,1000,11.080421,77.329998,689,IN,Tiruppur,2020,1466
Population,urban_population_cities,Urban population – Cities,1000,26.921133,75.809987,689,IN,Jaipur,2000,2259
Population,urban_population_cities,Urban population – Cities,1000,26.921133,75.809987,689,IN,Jaipur,2010,3017
Population,urban_population_cities,Urban population – Cities,1000,26.921133,75.809987,689,IN,Jaipur,2020,3988
Population,urban_population_cities,Urban population – Cities,1000,26.459999,80.319996,689,IN,Kanpur,2000,2641
Population,urban_population_cities,Urban population – Cities,1000,26.459999,80.319996,689,IN,Kanpur,2010,2904
Population,urban_population_cities,Urban population – Cities,1000,26.459999,80.319996,689,IN,Kanpur,2020,3427
Population,urban_population_cities,Urban population – Cities,1000,25.624959,85.130039,689,IN,Patna,2000,1658
Population,urban_population_cities,Urban population – Cities,1000,25.624959,85.130039,689,IN,Patna,2010,2022
Population,urban_population_cities,Urban population – Cities,1000,25.624959,85.130039,689,IN,Patna,2020,2534
Population,urban_population_cities,Urban population – Cities,1000,13.089988,80.279999,689,IN,Chennai,2000,6353
Population,urban_population_cities,Urban population – Cities,1000,13.089988,80.279999,689,IN,Chennai,2010,8523
Population,urban_population_cities,Urban population – Cities,1000,13.089988,80.279999,689,IN,Chennai,2020,11321
Population,urban_population_cities,Urban population – Cities,1000,23.030053,72.580004,689,IN,Ahmedabad,2000,4427
Population,urban_population_cities,Urban population – Cities,1000,23.030053,72.580004,689,IN,Ahmedabad,2010,6210
Population,urban_population_cities,Urban population – Cities,1000,23.030053,72.580004,689,IN,Ahmedabad,2020,8452
Population,urban_population_cities,Urban population – Cities,1000,21.199984,72.840039,689,IN,Surat,2000,2699
Population,urban_population_cities,Urban population – Cities,1000,21.199984,72.840039,689,IN,Surat,2010,4438
Population,urban_population_cities,Urban population – Cities,1000,21.199984,72.840039,689,IN,Surat,2020,6600
Population,urban_population_cities,Urban population – Cities,1000,23.683333,86.983333,689,IN,Asansol,2000,1065
Population,urban_population_cities,Urban population – Cities,1000,23.683333,86.983333,689,IN,Asansol,2010,1232
Population,urban_population_cities,Urban population – Cities,1000,23.683333,86.983333,689,IN,Asansol,2020,1507
Population,urban_population_cities,Urban population – Cities,1000,31.334921,75.56902,689,IN,Jullundur,2000,694
Population,urban_population_cities,Urban population – Cities,1000,31.334921,75.56902,689,IN,Jullundur,2010,862
Population,urban_population_cities,Urban population – Cities,1000,31.334921,75.56902,689,IN,Jullundur,2020,1105
Population,urban_population_cities,Urban population – Cities,1000,25.454995,81.840007,689,IN,Allahabad,2000,1035
Population,urban_population_cities,Urban population – Cities,1000,25.454995,81.840007,689,IN,Allahabad,2010,1205
Population,urban_population_cities,Urban population – Cities,1000,25.454995,81.840007,689,IN,Allahabad,2020,1487
Population,urban_population_cities,Urban population – Cities,1000,26.160017,91.769995,689,IN,Guwahati,2000,797
Population,urban_population_cities,Urban population – Cities,1000,26.160017,91.769995,689,IN,Guwahati,2010,957
Population,urban_population_cities,Urban population – Cities,1000,26.160017,91.769995,689,IN,Guwahati,2020,1202
Population,urban_population_cities,Urban population – Cities,1000,10.809998,78.689967,689,IN,Tiruchirappalli,2000,837
Population,urban_population_cities,Urban population – Cities,1000,10.809998,78.689967,689,IN,Tiruchirappalli,2010,1009
Population,urban_population_cities,Urban population – Cities,1000,10.809998,78.689967,689,IN,Tiruchirappalli,2020,1276
Population,urban_population_cities,Urban population – Cities,1000,28.841791,78.756784,689,IN,Moradabad,2000,626
Population,urban_population_cities,Urban population – Cities,1000,28.841791,78.756784,689,IN,Moradabad,2010,871
Population,urban_population_cities,Urban population – Cities,1000,28.841791,78.756784,689,IN,Moradabad,2020,1195
Population,urban_population_cities,Urban population – Cities,1000,17.730015,83.304982,689,IN,Vishakhapatnam,2000,1309
Population,urban_population_cities,Urban population – Cities,1000,17.730015,83.304982,689,IN,Vishakhapatnam,2010,1700
Population,urban_population_cities,Urban population – Cities,1000,17.730015,83.304982,689,IN,Vishakhapatnam,2020,2238
Population,urban_population_cities,Urban population – Cities,1000,16.519959,80.630003,689,IN,Vijayawada,2000,999
Population,urban_population_cities,Urban population – Cities,1000,16.519959,80.630003,689,IN,Vijayawada,2010,1453
Population,urban_population_cities,Urban population – Cities,1000,16.519959,80.630003,689,IN,Vijayawada,2020,2058
Population,urban_population_cities,Urban population – Cities,1000,8.499984,76.950021,689,IN,Thiruvananthapuram,2000,885
Population,urban_population_cities,Urban population – Cities,1000,8.499984,76.950021,689,IN,Thiruvananthapuram,2010,952
Population,urban_population_cities,Urban population – Cities,1000,8.499984,76.950021,689,IN,Thiruvananthapuram,2020,1129
Population,urban_population_cities,Urban population – Cities,1000,10.015008,76.223916,689,IN,Kochi,2000,1340
Population,urban_population_cities,Urban population – Cities,1000,10.015008,76.223916,689,IN,Kochi,2010,1592
Population,urban_population_cities,Urban population – Cities,1000,10.015008,76.223916,689,IN,Kochi,2020,1989
Population,urban_population_cities,Urban population – Cities,1000,15.359978,75.125016,689,IN,Hubli,2000,776
Population,urban_population_cities,Urban population – Cities,1000,15.359978,75.125016,689,IN,Hubli,2010,932
Population,urban_population_cities,Urban population – Cities,1000,15.359978,75.125016,689,IN,Hubli,2020,1177
Population,urban_population_cities,Urban population – Cities,1000,12.309984,76.660013,689,IN,Mysore,2000,776
Population,urban_population_cities,Urban population – Cities,1000,12.309984,76.660013,689,IN,Mysore,2010,969
Population,urban_population_cities,Urban population – Cities,1000,12.309984,76.660013,689,IN,Mysore,2020,1253
Population,urban_population_cities,Urban population – Cities,1000,12.969995,77.56001,689,IN,Bangalore,2000,5567
Population,urban_population_cities,Urban population – Cities,1000,12.969995,77.56001,689,IN,Bangalore,2010,8275
Population,urban_population_cities,Urban population – Cities,1000,12.969995,77.56001,689,IN,Bangalore,2020,11641
Population,urban_population_cities,Urban population – Cities,1000,26.291766,73.016773,689,IN,Jodhpur,2000,842
Population,urban_population_cities,Urban population – Cities,1000,26.291766,73.016773,689,IN,Jodhpur,2010,1116
Population,urban_population_cities,Urban population – Cities,1000,26.291766,73.016773,689,IN,Jodhpur,2020,1492
Population,urban_population_cities,Urban population – Cities,1000,28.345387,79.42,689,IN,Bareilly,2000,722
Population,urban_population_cities,Urban population – Cities,1000,28.345387,79.42,689,IN,Bareilly,2010,961
Population,urban_population_cities,Urban population – Cities,1000,28.345387,79.42,689,IN,Bareilly,2020,1294
Population,urban_population_cities,Urban population – Cities,1000,18.009998,79.57999,689,IN,Warangal,2000,569
Population,urban_population_cities,Urban population – Cities,1000,18.009998,79.57999,689,IN,Warangal,2010,746
Population,urban_population_cities,Urban population – Cities,1000,18.009998,79.57999,689,IN,Warangal,2020,995
Population,urban_population_cities,Urban population – Cities,1000,30.719997,76.780006,689,IN,Chandigarh,2000,791
Population,urban_population_cities,Urban population – Cities,1000,30.719997,76.780006,689,IN,Chandigarh,2010,1010
Population,urban_population_cities,Urban population – Cities,1000,30.719997,76.780006,689,IN,Chandigarh,2020,1315
Population,urban_population_cities,Urban population – Cities,1000,31.639992,74.869993,689,IN,Amritsar,2000,990
Population,urban_population_cities,Urban population – Cities,1000,31.639992,74.869993,689,IN,Amritsar,2010,1171
Population,urban_population_cities,Urban population – Cities,1000,31.639992,74.869993,689,IN,Amritsar,2020,1455
Population,urban_population_cities,Urban population – Cities,1000,25.32999,83.000039,689,IN,Varanasi,2000,1199
Population,urban_population_cities,Urban population – Cities,1000,25.32999,83.000039,689,IN,Varanasi,2010,1419
Population,urban_population_cities,Urban population – Cities,1000,25.32999,83.000039,689,IN,Varanasi,2020,1771
Population,urban_population_cities,Urban population – Cities,1000,20.000419,73.779982,689,IN,Nasik,2000,1117
Population,urban_population_cities,Urban population – Cities,1000,20.000419,73.779982,689,IN,Nasik,2010,1531
Population,urban_population_cities,Urban population – Cities,1000,20.000419,73.779982,689,IN,Nasik,2020,2066
Population,urban_population_cities,Urban population – Cities,1000,21.216667,81.433333,689,IN,Bhilai,2000,905
Population,urban_population_cities,Urban population – Cities,1000,21.216667,81.433333,689,IN,Bhilai,2010,1054
Population,urban_population_cities,Urban population – Cities,1000,21.216667,81.433333,689,IN,Bhilai,2020,1298
Population,urban_population_cities,Urban population – Cities,1000,23.249988,77.409993,689,IN,Bhopal,2000,1426
Population,urban_population_cities,Urban population – Cities,1000,23.249988,77.409993,689,IN,Bhopal,2010,1851
Population,urban_population_cities,Urban population – Cities,1000,23.249988,77.409993,689,IN,Bhopal,2020,2427
Population,urban_population_cities,Urban population – Cities,1000,9.920026,78.120027,689,IN,Madurai,2000,1187
Population,urban_population_cities,Urban population – Cities,1000,9.920026,78.120027,689,IN,Madurai,2010,1443
Population,urban_population_cities,Urban population – Cities,1000,9.920026,78.120027,689,IN,Madurai,2020,1835
Population,urban_population_cities,Urban population – Cities,1000,10.99996,76.950021,689,IN,Coimbatore,2000,1420
Population,urban_population_cities,Urban population – Cities,1000,10.99996,76.950021,689,IN,Coimbatore,2010,2095
Population,urban_population_cities,Urban population – Cities,1000,10.99996,76.950021,689,IN,Coimbatore,2020,2973
Population,urban_population_cities,Urban population – Cities,1000,27.17042,78.015021,689,IN,Agra,2000,1293
Population,urban_population_cities,Urban population – Cities,1000,27.17042,78.015021,689,IN,Agra,2010,1714
Population,urban_population_cities,Urban population – Cities,1000,27.17042,78.015021,689,IN,Agra,2020,2276
Population,urban_population_cities,Urban population – Cities,1000,27.892211,78.061788,689,IN,Aligarh,2000,653
Population,urban_population_cities,Urban population – Cities,1000,27.892211,78.061788,689,IN,Aligarh,2010,891
Population,urban_population_cities,Urban population – Cities,1000,27.892211,78.061788,689,IN,Aligarh,2020,1210
Population,urban_population_cities,Urban population – Cities,1000,29.000412,77.700001,689,IN,Meerut,2000,1143
Population,urban_population_cities,Urban population – Cities,1000,29.000412,77.700001,689,IN,Meerut,2010,1406
Population,urban_population_cities,Urban population – Cities,1000,29.000412,77.700001,689,IN,Meerut,2020,1786
Population,urban_population_cities,Urban population – Cities,1000,23.800393,86.419986,689,IN,Dhanbad,2000,1046
Population,urban_population_cities,Urban population – Cities,1000,23.800393,86.419986,689,IN,Dhanbad,2010,1186
Population,urban_population_cities,Urban population – Cities,1000,23.800393,86.419986,689,IN,Dhanbad,2020,1438
Population,urban_population_cities,Urban population – Cities,1000,26.229987,78.180075,689,IN,Gwalior,2000,855
Population,urban_population_cities,Urban population – Cities,1000,26.229987,78.180075,689,IN,Gwalior,2010,1084
Population,urban_population_cities,Urban population – Cities,1000,26.229987,78.180075,689,IN,Gwalior,2020,1414
Streets,composite_street_connectivity_index_sub_urban_area,Composite Street Connectivity Index – suburban area,index,30.719997,76.780006,689,IN,Chandigarh,2013,0.26
Streets,composite_street_connectivity_index_sub_urban_area,Composite Street Connectivity Index – suburban area,index,22.494969,88.324676,689,IN,Kolkata,2013,0.414
Resilience,loss_of_lives_in_cyclones,Average annual loss of lives in cyclones,n,20,77,689,IN,India,1980,1022.52
Resilience,loss_of_lives_by_earthquake,Average annual loss of lives in earthquake,n,20,77,689,IN,India,1980,576.52
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2048,0.32
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2049,0.32
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1950,1.73
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1951,1.73
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1952,1.73
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1953,1.73
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1954,1.73
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1955,1.9
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1956,1.9
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1957,1.9
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1958,1.9
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1959,1.9
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1960,2.04
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1961,2.04
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1962,2.04
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1963,2.04
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1964,2.04
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1965,2.13
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1966,2.13
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1967,2.13
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1968,2.13
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1969,2.13
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1970,2.22
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1971,2.22
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1972,2.22
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1973,2.22
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1974,2.22
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1975,2.3
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1976,2.3
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1977,2.3
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1978,2.3
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1979,2.3
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1980,2.26
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1981,2.26
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1982,2.26
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1983,2.26
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1984,2.26
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1985,2.19
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1986,2.19
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1987,2.19
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1988,2.19
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1989,2.19
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1990,2.08
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1991,2.08
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1992,2.08
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1993,2.08
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1994,2.08
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1995,1.84
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1996,1.84
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1997,1.84
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1998,1.84
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,1999,1.84
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2000,1.62
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2001,1.62
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2002,1.62
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2003,1.62
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2004,1.62
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2005,1.46
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2006,1.46
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2007,1.46
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2008,1.46
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2009,1.46
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2010,1.31
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2011,1.31
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2012,1.31
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2013,1.31
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2014,1.31
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2015,1.14
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2016,1.14
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2017,1.14
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2018,1.14
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2019,1.14
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2020,0.97
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2021,0.97
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2022,0.97
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2023,0.97
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2024,0.97
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2025,0.79
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2026,0.79
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2027,0.79
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2028,0.79
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2029,0.79
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2030,0.63
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2031,0.63
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2032,0.63
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2033,0.63
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2034,0.63
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2035,0.54
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2036,0.54
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2037,0.54
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2038,0.54
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2039,0.54
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2040,0.44
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2041,0.44
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2042,0.44
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2043,0.44
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2044,0.44
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2045,0.32
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2046,0.32
Population,avg_annual_rate_change_percentage_total,Average annual rate of change of population – Total,p,20,77,689,IN,India,2047,0.32
Slum dwellers,slum_proportion_living_urban,Percentage of slum population in urban area,p,20,77,689,IN,India,2000,41.5
Slum dwellers,slum_proportion_living_urban,Percentage of slum population in urban area,p,20,77,689,IN,India,1995,48.2
Slum dwellers,slum_proportion_living_urban,Percentage of slum population in urban area,p,20,77,689,IN,India,2005,34.8
Slum dwellers,slum_proportion_living_urban,Percentage of slum population in urban area,p,20,77,689,IN,India,1990,54.9
Slum dwellers,slum_proportion_living_urban,Percentage of slum population in urban area,p,20,77,689,IN,India,2007,32.1
Slum dwellers,literacy_rate_non_slum,Literacy rate by shelter deprivation – Non slum,p,20,77,689,IN,India,1999,73
Health,children_with_diarrhea_slum,Proportion of children with diarrhea in last two weeks – Slum,p,20,77,689,IN,India,1992,9.9
Health,children_with_diarrhea_slum,Proportion of children with diarrhea in last two weeks – Slum,p,20,77,689,IN,India,2005,9.1
Health,children_with_diarrhea_slum,Proportion of children with diarrhea in last two weeks – Slum,p,20,77,689,IN,India,1998,20.8
Streets,street_density_city_core,Street density (km/km²) – city core,n,30.719997,76.780006,689,IN,Chandigarh,2013,15.5
Streets,street_density_city_core,Street density (km/km²) – city core,n,22.494969,88.324676,689,IN,Kolkata,2013,22.6
Streets,street_density_city_core,Street density (km/km²) – city core,n,19.01699,72.856989,689,IN,Mumbai,2013,15
Population,rural_population,Rural population,1000,20,77,689,IN,India,2050,743382
Population,rural_population,Rural population,1000,20,77,689,IN,India,1950,308484
Population,rural_population,Rural population,1000,20,77,689,IN,India,1955,334228
Population,rural_population,Rural population,1000,20,77,689,IN,India,1960,366042
Population,rural_population,Rural population,1000,20,77,689,IN,India,1965,401094
Population,rural_population,Rural population,1000,20,77,689,IN,India,1970,440766
Population,rural_population,Rural population,1000,20,77,689,IN,India,1975,482841
Population,rural_population,Rural population,1000,20,77,689,IN,India,1980,529529
Population,rural_population,Rural population,1000,20,77,689,IN,India,1985,583367
Population,rural_population,Rural population,1000,20,77,689,IN,India,1990,640437
Population,rural_population,Rural population,1000,20,77,689,IN,India,1995,700508
Population,rural_population,Rural population,1000,20,77,689,IN,India,2000,756797
Population,rural_population,Rural population,1000,20,77,689,IN,India,2005,808840
Population,rural_population,Rural population,1000,20,77,689,IN,India,2007,827768
Population,rural_population,Rural population,1000,20,77,689,IN,India,2010,853324
